village,asv_ID,host_p,host_ID,host_species,grid,season,reads,total_reads
Mandena,ASV_6552,0.01098901098901099,2681,Microgale brevicaudata,semi-intact_forest,3,0.003372779344634083,34393
Mandena,ASV_6565,0.01098901098901099,2028,Microgale brevicaudata,brushy_regrowth,1,0.0017010418881564958,18812
Mandena,ASV_6565,0.01098901098901099,2274,Microgale brevicaudata,brushy_regrowth,2,0.0019299696719051558,18135
Mandena,ASV_6566,0.01098901098901099,2028,Microgale brevicaudata,brushy_regrowth,1,0.002285775037210291,18812
Mandena,ASV_6566,0.01098901098901099,2274,Microgale brevicaudata,brushy_regrowth,2,0.004301075268817204,18135
Mandena,ASV_6578,0.01098901098901099,2654,Microgale brevicaudata,secondary_forest,3,0.0024949895701255674,24449
Mandena,ASV_6578,0.01098901098901099,2663,Microgale brevicaudata,secondary_forest,3,0.0017132507709628469,20429
Mandena,ASV_6581,0.01098901098901099,2401,Microgale brevicaudata,flooded_rice,2,0.007255139056831923,9924
Mandena,ASV_6581,0.01098901098901099,2422,Microgale brevicaudata,flooded_rice,2,0.005235602094240838,13561
Mandena,ASV_6583,0.01098901098901099,2528,Microgale brevicaudata,brushy_regrowth,3,0.0018740889845214133,14407
Mandena,ASV_6583,0.01098901098901099,2681,Microgale brevicaudata,semi-intact_forest,3,0.0028203413485302243,34393
Mandena,ASV_6586,0.01098901098901099,2318,Microgale brevicaudata,agriculture,2,0.0016992046276211134,27660
Mandena,ASV_6586,0.01098901098901099,2528,Microgale brevicaudata,brushy_regrowth,3,0.002637606718956063,14407
Mandena,ASV_6589,0.01098901098901099,2125,Microgale brevicaudata,secondary_forest,1,0.002144018926511903,13526
Mandena,ASV_6589,0.01098901098901099,2274,Microgale brevicaudata,brushy_regrowth,2,0.0027570995312930797,18135
Mandena,ASV_6602,0.01098901098901099,2393,Microgale brevicaudata,flooded_rice,2,0.001507663958455482,23878
Mandena,ASV_6602,0.01098901098901099,2544,Microgale brevicaudata,agriculture,3,0.003091407292910841,14233
Mandena,ASV_6604,0.01098901098901099,2256,Microgale brevicaudata,brushy_regrowth,2,0.0015332720024532351,39132
Mandena,ASV_6604,0.01098901098901099,2339,Microgale brevicaudata,agriculture,2,0.0038461538461538464,18980
Mandena,ASV_6606,0.01098901098901099,2274,Microgale brevicaudata,brushy_regrowth,2,0.0023711055969120485,18135
Mandena,ASV_6606,0.01098901098901099,2373,Microgale brevicaudata,semi-intact_forest,2,0.002677315424059536,22037
Mandena,ASV_6609,0.016483516483516484,2035,Microgale brevicaudata,brushy_regrowth,1,0.001349590469099032,21488
Mandena,ASV_6609,0.016483516483516484,2244,Microgale brevicaudata,agroforest,1,0.0015427769985974754,14260
Mandena,ASV_6609,0.016483516483516484,2274,Microgale brevicaudata,brushy_regrowth,2,0.0020953956437827406,18135
Mandena,ASV_6610,0.01098901098901099,2035,Microgale brevicaudata,brushy_regrowth,1,0.0023734177215189874,21488
Mandena,ASV_6610,0.01098901098901099,2271,Microgale brevicaudata,brushy_regrowth,2,0.004380475594493116,17578
Mandena,ASV_662,0.16483516483516483,2026,Microgale brevicaudata,brushy_regrowth,1,0.030778734692394345,27519
Mandena,ASV_662,0.16483516483516483,2027,Microgale brevicaudata,brushy_regrowth,1,0.0015503017551630586,18061
Mandena,ASV_662,0.16483516483516483,2057,Microgale brevicaudata,agriculture,1,0.007353827606992164,24885
Mandena,ASV_662,0.16483516483516483,2082,Microgale brevicaudata,agriculture,1,0.002111332169393804,24629
Mandena,ASV_662,0.16483516483516483,2108,Microgale brevicaudata,secondary_forest,1,0.033140185015756836,19674
Mandena,ASV_662,0.16483516483516483,2109,Microgale brevicaudata,secondary_forest,1,0.013979826579366484,22604
Mandena,ASV_662,0.16483516483516483,2110,Microgale brevicaudata,secondary_forest,1,0.0020378271667834172,15703
Mandena,ASV_662,0.16483516483516483,2114,Microgale brevicaudata,secondary_forest,1,0.0012680585118427607,22081
Mandena,ASV_662,0.16483516483516483,2126,Microgale brevicaudata,secondary_forest,1,0.0018823914555796538,24437
Mandena,ASV_662,0.16483516483516483,2145,Microgale brevicaudata,flooded_rice,1,0.0013938669852648347,20088
Mandena,ASV_662,0.16483516483516483,2172,Microgale brevicaudata,flooded_rice,1,0.014572279962206556,27518
Mandena,ASV_662,0.16483516483516483,2196,Microgale brevicaudata,agroforest,1,0.00894900086439213,19667
Mandena,ASV_662,0.16483516483516483,2255,Microgale brevicaudata,brushy_regrowth,2,0.010497798848628514,38389
Mandena,ASV_662,0.16483516483516483,2319,Microgale brevicaudata,agriculture,2,0.001824882813897735,27947
Mandena,ASV_662,0.16483516483516483,2386,Microgale brevicaudata,flooded_rice,2,0.0018040630637697075,25498
Mandena,ASV_662,0.16483516483516483,2406,Microgale brevicaudata,flooded_rice,2,0.0036200151807088223,17127
Mandena,ASV_662,0.16483516483516483,2411,Microgale brevicaudata,flooded_rice,2,0.008733243089821405,22901
Mandena,ASV_662,0.16483516483516483,2432,Microgale brevicaudata,flooded_rice,2,0.002138318670576735,32736
Mandena,ASV_662,0.16483516483516483,2530,Microgale brevicaudata,brushy_regrowth,3,0.042629183708738985,17359
Mandena,ASV_662,0.16483516483516483,2579,Microgale brevicaudata,agriculture,3,0.020973227522455742,22934
Mandena,ASV_662,0.16483516483516483,2654,Microgale brevicaudata,secondary_forest,3,0.0014315513926949977,24449
Mandena,ASV_662,0.16483516483516483,2655,Microgale brevicaudata,secondary_forest,3,0.0024639351428684974,25163
Mandena,ASV_662,0.16483516483516483,2663,Microgale brevicaudata,secondary_forest,3,0.026286161828772824,20429
Mandena,ASV_662,0.16483516483516483,2664,Microgale brevicaudata,secondary_forest,3,0.009924726747783047,38792
Mandena,ASV_662,0.16483516483516483,2677,Microgale brevicaudata,semi-intact_forest,3,0.03865319238112979,21473
Mandena,ASV_662,0.16483516483516483,2678,Microgale brevicaudata,semi-intact_forest,3,0.0286209480981825,21348
Mandena,ASV_662,0.16483516483516483,2688,Microgale brevicaudata,semi-intact_forest,3,0.07974494865849618,12076
Mandena,ASV_662,0.16483516483516483,2729,Microgale brevicaudata,agroforest,3,0.008511513157894737,24320
Mandena,ASV_662,0.16483516483516483,2761,Microgale brevicaudata,agroforest,3,0.008449536053081748,19291
Mandena,ASV_6626,0.01098901098901099,2265,Microgale brevicaudata,brushy_regrowth,2,0.0020784060775460474,41859
Mandena,ASV_6626,0.01098901098901099,2654,Microgale brevicaudata,secondary_forest,3,0.0011452411141559984,24449
Mandena,ASV_6627,0.01098901098901099,2081,Microgale brevicaudata,agriculture,1,0.003545329570942768,27642
Mandena,ASV_6627,0.01098901098901099,2430,Microgale brevicaudata,flooded_rice,2,0.0027560569157800284,15602
Mandena,ASV_663,0.054945054945054944,2110,Microgale brevicaudata,secondary_forest,1,0.023307648220085336,15703
Mandena,ASV_663,0.054945054945054944,2148,Microgale brevicaudata,flooded_rice,1,0.0011878875734879601,49668
Mandena,ASV_663,0.054945054945054944,2172,Microgale brevicaudata,flooded_rice,1,0.013300385202412966,27518
Mandena,ASV_663,0.054945054945054944,2196,Microgale brevicaudata,agroforest,1,0.0017796308537143437,19667
Mandena,ASV_663,0.054945054945054944,2255,Microgale brevicaudata,brushy_regrowth,2,0.005079580088046055,38389
Mandena,ASV_663,0.054945054945054944,2355,Microgale brevicaudata,secondary_forest,2,0.0033283550245359504,23435
Mandena,ASV_663,0.054945054945054944,2372,Microgale brevicaudata,semi-intact_forest,2,0.014266475885868194,23762
Mandena,ASV_663,0.054945054945054944,2578,Microgale brevicaudata,agriculture,3,0.027467708499441874,25084
Mandena,ASV_663,0.054945054945054944,2655,Microgale brevicaudata,secondary_forest,3,0.008663513889440845,25163
Mandena,ASV_663,0.054945054945054944,2761,Microgale brevicaudata,agroforest,3,0.001555129334923021,19291
Mandena,ASV_6645,0.01098901098901099,2401,Microgale brevicaudata,flooded_rice,2,0.003224506247480854,9924
Mandena,ASV_6645,0.01098901098901099,2422,Microgale brevicaudata,flooded_rice,2,0.006489196961875968,13561
Mandena,ASV_6652,0.01098901098901099,2271,Microgale brevicaudata,brushy_regrowth,2,0.0014222323358743885,17578
Mandena,ASV_6652,0.01098901098901099,2681,Microgale brevicaudata,semi-intact_forest,3,0.0016863896723170414,34393
Mandena,ASV_667,0.01098901098901099,2308,Microgale brevicaudata,agriculture,2,0.004670807453416149,20125
Mandena,ASV_667,0.01098901098901099,2635,Microgale brevicaudata,flooded_rice,3,0.001194308858656143,19258
Mandena,ASV_6674,0.01098901098901099,2654,Microgale brevicaudata,secondary_forest,3,0.0011861425825187126,24449
Mandena,ASV_6674,0.01098901098901099,2681,Microgale brevicaudata,semi-intact_forest,3,0.0027621899805192916,34393
Mandena,ASV_6678,0.01098901098901099,2363,Microgale brevicaudata,secondary_forest,2,0.0012673798784806351,26827
Mandena,ASV_6678,0.01098901098901099,2544,Microgale brevicaudata,agriculture,3,0.0016862221597695496,14233
Mandena,ASV_6679,0.01098901098901099,2271,Microgale brevicaudata,brushy_regrowth,2,0.0017635680964842417,17578
Mandena,ASV_6679,0.01098901098901099,2590,Microgale brevicaudata,agriculture,3,0.004337467163540839,16369
Mandena,ASV_6681,0.01098901098901099,2028,Microgale brevicaudata,brushy_regrowth,1,0.0016478843291516053,18812
Mandena,ASV_6681,0.01098901098901099,2524,Microgale brevicaudata,brushy_regrowth,3,0.0036344755970924196,15408
Mandena,ASV_6695,0.01098901098901099,2441,Microgale brevicaudata,agroforest,2,0.0021027797722843367,19498
Mandena,ASV_6695,0.01098901098901099,2590,Microgale brevicaudata,agriculture,3,0.0026269167328486775,16369
Mandena,ASV_67,0.04395604395604396,2254,Microgale brevicaudata,brushy_regrowth,2,0.023484706908366036,16053
Mandena,ASV_67,0.04395604395604396,2305,Microgale brevicaudata,agriculture,2,0.005246502331778815,36024
Mandena,ASV_67,0.04395604395604396,2306,Microgale brevicaudata,agriculture,2,0.006273291925465839,16100
Mandena,ASV_67,0.04395604395604396,2307,Microgale brevicaudata,agriculture,2,0.011146404851285015,17315
Mandena,ASV_67,0.04395604395604396,2308,Microgale brevicaudata,agriculture,2,0.025391304347826087,20125
Mandena,ASV_67,0.04395604395604396,2309,Microgale brevicaudata,agriculture,2,0.014456884698487526,25455
Mandena,ASV_67,0.04395604395604396,2327,Microgale brevicaudata,agriculture,2,0.009225403611407999,17777
Mandena,ASV_67,0.04395604395604396,2635,Microgale brevicaudata,flooded_rice,3,0.002180911828850348,19258
Mandena,ASV_6704,0.01098901098901099,2271,Microgale brevicaudata,brushy_regrowth,2,0.0027306860848788257,17578
Mandena,ASV_6704,0.01098901098901099,2402,Microgale brevicaudata,flooded_rice,2,0.0020670647680293983,13062
Mandena,ASV_671,0.016483516483516484,2305,Microgale brevicaudata,agriculture,2,0.0019153897401732178,36024
Mandena,ASV_671,0.016483516483516484,2308,Microgale brevicaudata,agriculture,2,0.0021366459627329194,20125
Mandena,ASV_671,0.016483516483516484,2635,Microgale brevicaudata,flooded_rice,3,0.005244573683663932,19258
Mandena,ASV_6730,0.01098901098901099,2244,Microgale brevicaudata,agroforest,1,0.0016129032258064516,14260
Mandena,ASV_6730,0.01098901098901099,2524,Microgale brevicaudata,brushy_regrowth,3,0.0017523364485981308,15408
Mandena,ASV_6750,0.016483516483516484,2028,Microgale brevicaudata,brushy_regrowth,1,0.0014352540931320435,18812
Mandena,ASV_6750,0.016483516483516484,2244,Microgale brevicaudata,agroforest,1,0.0032258064516129032,14260
Mandena,ASV_6750,0.016483516483516484,2524,Microgale brevicaudata,brushy_regrowth,3,0.0025311526479750777,15408
Mandena,ASV_6752,0.01098901098901099,2266,Microgale brevicaudata,brushy_regrowth,2,0.0018699435200732713,26204
Mandena,ASV_6752,0.01098901098901099,2271,Microgale brevicaudata,brushy_regrowth,2,0.003811582660143361,17578
Mandena,ASV_6767,0.016483516483516484,2394,Microgale brevicaudata,flooded_rice,2,0.0021490424119840717,15821
Mandena,ASV_6767,0.016483516483516484,2401,Microgale brevicaudata,flooded_rice,2,0.0043329302700523984,9924
Mandena,ASV_6767,0.016483516483516484,2422,Microgale brevicaudata,flooded_rice,2,0.004276970724872797,13561
Mandena,ASV_6768,0.01098901098901099,2028,Microgale brevicaudata,brushy_regrowth,1,0.0012757814161173718,18812
Mandena,ASV_6768,0.01098901098901099,2274,Microgale brevicaudata,brushy_regrowth,2,0.0015439757375241246,18135
Mandena,ASV_6773,0.01098901098901099,2266,Microgale brevicaudata,brushy_regrowth,2,0.002671347885818959,26204
Mandena,ASV_6773,0.01098901098901099,2289,Microgale brevicaudata,brushy_regrowth,2,0.0018952446588559615,17412
Mandena,ASV_678,0.01098901098901099,2626,Microgale brevicaudata,flooded_rice,3,0.0014369751672728905,22269
Mandena,ASV_6785,0.01098901098901099,2402,Microgale brevicaudata,flooded_rice,2,0.001224927269943347,13062
Mandena,ASV_6785,0.01098901098901099,2544,Microgale brevicaudata,agriculture,3,0.0013349258764842268,14233
Mandena,ASV_6786,0.01098901098901099,2289,Microgale brevicaudata,brushy_regrowth,2,0.0013209280955662763,17412
Mandena,ASV_6786,0.01098901098901099,2544,Microgale brevicaudata,agriculture,3,0.0030211480362537764,14233
Mandena,ASV_681,0.038461538461538464,2043,Microgale brevicaudata,agriculture,1,0.009798471160528144,28780
Mandena,ASV_681,0.038461538461538464,2082,Microgale brevicaudata,agriculture,1,0.02663526736773722,24629
Mandena,ASV_681,0.038461538461538464,2318,Microgale brevicaudata,agriculture,2,0.0027838033261026753,27660
Mandena,ASV_681,0.038461538461538464,2347,Microgale brevicaudata,secondary_forest,2,0.01680975688036588,24926
Mandena,ASV_681,0.038461538461538464,2348,Microgale brevicaudata,secondary_forest,2,0.010031082226617688,28312
Mandena,ASV_681,0.038461538461538464,2372,Microgale brevicaudata,semi-intact_forest,2,0.1029374631765003,23762
Mandena,ASV_681,0.038461538461538464,2441,Microgale brevicaudata,agroforest,2,0.00620576469381475,19498
Mandena,ASV_6811,0.01098901098901099,2524,Microgale brevicaudata,brushy_regrowth,3,0.001557632398753894,15408
Mandena,ASV_6811,0.01098901098901099,2592,Microgale brevicaudata,flooded_rice,3,0.0014462809917355375,14520
Mandena,ASV_6816,0.016483516483516484,2143,Microgale brevicaudata,semi-intact_forest,1,0.0038123653240510523,18099
Mandena,ASV_6816,0.016483516483516484,2663,Microgale brevicaudata,secondary_forest,3,0.001174800528660238,20429
Mandena,ASV_6816,0.016483516483516484,2677,Microgale brevicaudata,semi-intact_forest,3,0.0018628044521026405,21473
Mandena,ASV_6817,0.01098901098901099,2069,Microgale brevicaudata,agriculture,1,0.0015121512151215122,27775
Mandena,ASV_6817,0.01098901098901099,2524,Microgale brevicaudata,brushy_regrowth,3,0.0011682242990654203,15408
Mandena,ASV_6830,0.01098901098901099,2441,Microgale brevicaudata,agroforest,2,0.0011283208534208636,19498
Mandena,ASV_6830,0.01098901098901099,2681,Microgale brevicaudata,semi-intact_forest,3,0.001628238304306109,34393
Mandena,ASV_6833,0.016483516483516484,2125,Microgale brevicaudata,secondary_forest,1,0.0017004288037853023,13526
Mandena,ASV_6833,0.016483516483516484,2271,Microgale brevicaudata,brushy_regrowth,2,0.0026169074980088745,17578
Mandena,ASV_6833,0.016483516483516484,2430,Microgale brevicaudata,flooded_rice,2,0.001217792590693501,15602
Mandena,ASV_6836,0.01098901098901099,2271,Microgale brevicaudata,brushy_regrowth,2,0.001479121629309364,17578
Mandena,ASV_6836,0.01098901098901099,2274,Microgale brevicaudata,brushy_regrowth,2,0.0019851116625310174,18135
Mandena,ASV_6854,0.01098901098901099,2339,Microgale brevicaudata,agriculture,2,0.002581664910432033,18980
Mandena,ASV_6854,0.01098901098901099,2352,Microgale brevicaudata,secondary_forest,2,0.0029671929235248018,17862
Mandena,ASV_6855,0.01098901098901099,2125,Microgale brevicaudata,secondary_forest,1,0.0014786337424220022,13526
Mandena,ASV_6855,0.01098901098901099,2402,Microgale brevicaudata,flooded_rice,2,0.001531159087429184,13062
Mandena,ASV_6856,0.01098901098901099,2244,Microgale brevicaudata,agroforest,1,0.0014726507713884993,14260
Mandena,ASV_6856,0.01098901098901099,2544,Microgale brevicaudata,agriculture,3,0.0021780369563690017,14233
Mandena,ASV_6882,0.01098901098901099,2027,Microgale brevicaudata,brushy_regrowth,1,0.0011627263163722938,18061
Mandena,ASV_6882,0.01098901098901099,2257,Microgale brevicaudata,brushy_regrowth,2,0.0042113119036195955,18759
Mandena,ASV_6910,0.01098901098901099,2125,Microgale brevicaudata,secondary_forest,1,0.0017743604909064026,13526
Mandena,ASV_6910,0.01098901098901099,2402,Microgale brevicaudata,flooded_rice,2,0.0025264124942581535,13062
Mandena,ASV_6912,0.01098901098901099,2244,Microgale brevicaudata,agroforest,1,0.005820476858345021,14260
Mandena,ASV_6912,0.01098901098901099,2528,Microgale brevicaudata,brushy_regrowth,3,0.0025681960158256403,14407
Mandena,ASV_6915,0.01098901098901099,2028,Microgale brevicaudata,brushy_regrowth,1,0.0039336593663618965,18812
Mandena,ASV_6915,0.01098901098901099,2274,Microgale brevicaudata,brushy_regrowth,2,0.0030328094844223876,18135
Mandena,ASV_6936,0.01098901098901099,2352,Microgale brevicaudata,secondary_forest,2,0.0016795431642593216,17862
Mandena,ASV_6936,0.01098901098901099,2664,Microgale brevicaudata,secondary_forest,3,0.0018302742833573933,38792
Mandena,ASV_6939,0.01098901098901099,2393,Microgale brevicaudata,flooded_rice,2,0.001507663958455482,23878
Mandena,ASV_6939,0.01098901098901099,2497,Microgale brevicaudata,brushy_regrowth,3,0.0014543851917144116,22690
Mandena,ASV_6942,0.01098901098901099,2271,Microgale brevicaudata,brushy_regrowth,2,0.002104903857094095,17578
Mandena,ASV_6942,0.01098901098901099,2590,Microgale brevicaudata,agriculture,3,0.002504734559227809,16369
Mandena,ASV_6951,0.01098901098901099,2430,Microgale brevicaudata,flooded_rice,2,0.001474169978207922,15602
Mandena,ASV_6951,0.01098901098901099,2444,Microgale brevicaudata,agroforest,2,0.003992662134455595,18534
Mandena,ASV_6956,0.016483516483516484,2125,Microgale brevicaudata,secondary_forest,1,0.0022918823007541033,13526
Mandena,ASV_6956,0.016483516483516484,2271,Microgale brevicaudata,brushy_regrowth,2,0.001479121629309364,17578
Mandena,ASV_6956,0.016483516483516484,2402,Microgale brevicaudata,flooded_rice,2,0.001531159087429184,13062
Mandena,ASV_696,0.03296703296703297,2306,Microgale brevicaudata,agriculture,2,0.001987577639751553,16100
Mandena,ASV_696,0.03296703296703297,2307,Microgale brevicaudata,agriculture,2,0.0017326017903551833,17315
Mandena,ASV_696,0.03296703296703297,2308,Microgale brevicaudata,agriculture,2,0.002186335403726708,20125
