village,asv_ID,host_p,host_ID,host_species,grid,season,reads,total_reads,asv_core,asv_degree,asv_group,host_group
Mandena,ASV_1048,0.0377906976744186,2095,Rattus rattus,agriculture,1,0.00156547781105363,14692,Non_core,13,79,8
Mandena,ASV_1048,0.0377906976744186,2353,Rattus rattus,secondary_forest,2,0.00119007140428425,17646,Non_core,13,79,32
Mandena,ASV_1048,0.0377906976744186,2420,Rattus rattus,flooded_rice,2,0.00160128102481985,24980,Non_core,13,79,1
Mandena,ASV_1048,0.0377906976744186,2470,Rattus rattus,village,2,0.00126278056132632,49098,Non_core,13,79,50
Mandena,ASV_1048,0.0377906976744186,2478,Rattus rattus,village,2,0.00115403913697942,19930,Non_core,13,79,60
Mandena,ASV_1048,0.0377906976744186,2515,Rattus rattus,brushy_regrowth,3,0.00238677725401276,16759,Non_core,13,79,1
Mandena,ASV_1048,0.0377906976744186,2537,Rattus rattus,brushy_regrowth,3,0.00117622992738058,19554,Non_core,13,79,11
Mandena,ASV_1048,0.0377906976744186,2541,Rattus rattus,brushy_regrowth,3,0.00171926127225334,18031,Non_core,13,79,75
Mandena,ASV_1048,0.0377906976744186,2567,Rattus rattus,agriculture,3,0.00570632638389647,22256,Non_core,13,79,79
Mandena,ASV_1048,0.0377906976744186,2612,Rattus rattus,flooded_rice,3,0.00150402036212182,17287,Non_core,13,79,1
Mandena,ASV_1048,0.0377906976744186,2614,Rattus rattus,flooded_rice,3,0.00128670557419236,21761,Non_core,13,79,1
Mandena,ASV_1048,0.0377906976744186,2666,Rattus rattus,secondary_forest,3,0.00129186602870813,20900,Non_core,13,79,6
Mandena,ASV_105,0.10755813953488372,2025,Rattus rattus,brushy_regrowth,1,0.00168137873055905,26169,Non_core,36,22,7
Mandena,ASV_105,0.10755813953488372,2087,Rattus rattus,agriculture,1,0.00352556031226391,23826,Non_core,36,22,30
Mandena,ASV_105,0.10755813953488372,2123,Rattus rattus,secondary_forest,1,0.09317261140203538,20242,Non_core,36,22,22
Mandena,ASV_105,0.10755813953488372,2129,Rattus rattus,secondary_forest,1,0.0018575351316427,12382,Non_core,36,22,1
Mandena,ASV_105,0.10755813953488372,2221,Rattus rattus,village,1,0.01764021970091809,24943,Non_core,36,22,70
Mandena,ASV_105,0.10755813953488372,2243,Rattus rattus,agroforest,1,0.00148708936055157,7397,Non_core,36,22,4
Mandena,ASV_105,0.10755813953488372,2303,Rattus rattus,agriculture,2,0.00242718446601941,23896,Non_core,36,22,20
Mandena,ASV_105,0.10755813953488372,2329,Rattus rattus,agriculture,2,0.00307647231174919,27304,Non_core,36,22,2
Mandena,ASV_105,0.10755813953488372,2357,Rattus rattus,secondary_forest,2,0.00513635807753454,8177,Non_core,36,22,36
Mandena,ASV_105,0.10755813953488372,2436,Rattus rattus,flooded_rice,2,0.01891779396462018,48050,Non_core,36,22,34
Mandena,ASV_105,0.10755813953488372,2453,Rattus rattus,village,2,0.00337585613659233,30807,Non_core,36,22,74
Mandena,ASV_105,0.10755813953488372,2454,Rattus rattus,village,2,0.00465676293004231,56477,Non_core,36,22,17
Mandena,ASV_105,0.10755813953488372,2468,Rattus rattus,village,2,0.01456610658270311,33983,Non_core,36,22,68
Mandena,ASV_105,0.10755813953488372,2479,Rattus rattus,village,2,0.01476332720588235,17408,Non_core,36,22,1
Mandena,ASV_105,0.10755813953488372,2486,Rattus rattus,village,2,0.00150825102028745,33814,Non_core,36,22,61
Mandena,ASV_105,0.10755813953488372,2496,Rattus rattus,agroforest,2,0.16050278680910357,34448,Non_core,36,22,22
Mandena,ASV_105,0.10755813953488372,2518,Rattus rattus,brushy_regrowth,3,0.00963052695336159,16510,Non_core,36,22,13
Mandena,ASV_105,0.10755813953488372,2538,Rattus rattus,brushy_regrowth,3,0.00404147833023132,18805,Non_core,36,22,13
Mandena,ASV_105,0.10755813953488372,2540,Rattus rattus,brushy_regrowth,3,0.00190569048041127,22564,Non_core,36,22,13
Mandena,ASV_105,0.10755813953488372,2554,Rattus rattus,agriculture,3,0.01500133940530404,26131,Non_core,36,22,1
Mandena,ASV_105,0.10755813953488372,2618,Rattus rattus,flooded_rice,3,0.01512629904952106,27039,Non_core,36,22,3
Mandena,ASV_105,0.10755813953488372,2620,Rattus rattus,flooded_rice,3,0.2356718929931792,22578,Non_core,36,22,22
Mandena,ASV_105,0.10755813953488372,2621,Rattus rattus,flooded_rice,3,0.1383461375597363,16531,Non_core,36,22,22
Mandena,ASV_105,0.10755813953488372,2646,Rattus rattus,flooded_rice,3,0.03111789572569281,17032,Non_core,36,22,44
Mandena,ASV_105,0.10755813953488372,2650,Rattus rattus,secondary_forest,3,0.00364580456277964,18103,Non_core,36,22,1
Mandena,ASV_105,0.10755813953488372,2668,Rattus rattus,secondary_forest,3,0.0104675505931612,18629,Non_core,36,22,33
Mandena,ASV_105,0.10755813953488372,2705,Rattus rattus,agroforest,3,0.0061254688736708,29059,Non_core,36,22,2
Mandena,ASV_105,0.10755813953488372,2707,Rattus rattus,agroforest,3,0.00377773198708702,14559,Non_core,36,22,2
Mandena,ASV_105,0.10755813953488372,2708,Rattus rattus,agroforest,3,0.00118869718788208,29444,Non_core,36,22,10
Mandena,ASV_105,0.10755813953488372,2710,Rattus rattus,agroforest,3,0.01704449569668673,17777,Non_core,36,22,2
Mandena,ASV_105,0.10755813953488372,2718,Rattus rattus,agroforest,3,0.0027905122583217,15051,Non_core,36,22,2
Mandena,ASV_105,0.10755813953488372,2733,Rattus rattus,agroforest,3,0.18950581635178615,12121,Non_core,36,22,22
Mandena,ASV_105,0.10755813953488372,2738,Rattus rattus,village,3,0.03000806001612003,16129,Non_core,36,22,2
Mandena,ASV_105,0.10755813953488372,2744,Rattus rattus,agroforest,3,0.00784528370735267,27405,Non_core,36,22,17
Mandena,ASV_105,0.10755813953488372,2747,Rattus rattus,agroforest,3,0.02584802776007365,14121,Non_core,36,22,10
Mandena,ASV_105,0.10755813953488372,2749,Rattus rattus,agroforest,3,0.00114224282738695,14883,Non_core,36,22,3
Mandena,ASV_1051,0.04069767441860465,2066,Rattus rattus,agriculture,1,0.00118804352991493,21043,Non_core,14,1,6
Mandena,ASV_1051,0.04069767441860465,2102,Rattus rattus,agriculture,1,0.00135972805438912,25005,Non_core,14,1,15
Mandena,ASV_1051,0.04069767441860465,2129,Rattus rattus,secondary_forest,1,0.00282668389597803,12382,Non_core,14,1,1
Mandena,ASV_1051,0.04069767441860465,2449,Rattus rattus,village,2,0.00201787258575958,20814,Non_core,14,1,24
Mandena,ASV_1051,0.04069767441860465,2471,Rattus rattus,village,2,0.00196294345765308,41774,Non_core,14,1,81
Mandena,ASV_1051,0.04069767441860465,2474,Rattus rattus,agroforest,2,0.00208142958676007,19698,Non_core,14,1,28
Mandena,ASV_1051,0.04069767441860465,2513,Rattus rattus,brushy_regrowth,3,0.00103753157704799,22168,Non_core,14,1,3
Mandena,ASV_1051,0.04069767441860465,2514,Rattus rattus,brushy_regrowth,3,0.00251846877098723,17868,Non_core,14,1,42
Mandena,ASV_1051,0.04069767441860465,2557,Rattus rattus,agriculture,3,0.00235704932343954,11455,Non_core,14,1,13
Mandena,ASV_1051,0.04069767441860465,2612,Rattus rattus,flooded_rice,3,0.00231387748018742,17287,Non_core,14,1,1
Mandena,ASV_1051,0.04069767441860465,2613,Rattus rattus,flooded_rice,3,0.00134401654174205,19345,Non_core,14,1,15
Mandena,ASV_1051,0.04069767441860465,2621,Rattus rattus,flooded_rice,3,0.00127034057225818,16531,Non_core,14,1,22
Mandena,ASV_1051,0.04069767441860465,2650,Rattus rattus,secondary_forest,3,0.0061315804010385,18103,Non_core,14,1,1
Mandena,ASV_1051,0.04069767441860465,2668,Rattus rattus,secondary_forest,3,0.0011809544258951,18629,Non_core,14,1,33
Mandena,ASV_1053,0.03197674418604651,2037,Rattus rattus,brushy_regrowth,1,0.00640873486826489,12639,Non_core,10,70,7
Mandena,ASV_1053,0.03197674418604651,2040,Rattus rattus,brushy_regrowth,1,0.00188770358663681,22779,Non_core,10,70,23
Mandena,ASV_1053,0.03197674418604651,2130,Rattus rattus,secondary_forest,1,0.00668647845468053,24228,Non_core,10,70,53
Mandena,ASV_1053,0.03197674418604651,2177,Rattus rattus,flooded_rice,1,0.01015836401543716,22543,Non_core,10,70,12
Mandena,ASV_1053,0.03197674418604651,2221,Rattus rattus,village,1,0.1551136591428457,24943,Non_core,10,70,70
Mandena,ASV_1053,0.03197674418604651,2249,Rattus rattus,agroforest,1,0.00295326142783769,15576,Non_core,10,70,4
Mandena,ASV_1053,0.03197674418604651,2353,Rattus rattus,secondary_forest,2,0.00141675167176697,17646,Non_core,10,70,32
Mandena,ASV_1053,0.03197674418604651,2537,Rattus rattus,brushy_regrowth,3,0.0194333640175923,19554,Non_core,10,70,11
Mandena,ASV_1053,0.03197674418604651,2557,Rattus rattus,agriculture,3,0.00785683107813182,11455,Non_core,10,70,13
Mandena,ASV_1053,0.03197674418604651,2621,Rattus rattus,flooded_rice,3,0.01959954025769766,16531,Non_core,10,70,22
Mandena,ASV_1054,0.04651162790697674,2020,Rattus rattus,brushy_regrowth,1,0.07874479038980142,20395,Non_core,15,77,77
Mandena,ASV_1054,0.04651162790697674,2055,Rattus rattus,agriculture,1,0.00806887499034823,25902,Non_core,15,77,20
Mandena,ASV_1054,0.04651162790697674,2092,Rattus rattus,agriculture,1,0.00728340451494813,26224,Non_core,15,77,6
Mandena,ASV_1054,0.04651162790697674,2220,Rattus rattus,village,1,0.00210526315789473,22325,Non_core,15,77,6
Mandena,ASV_1054,0.04651162790697674,2287,Rattus rattus,brushy_regrowth,2,0.0026995757809487,15558,Non_core,15,77,6
Mandena,ASV_1054,0.04651162790697674,2302,Rattus rattus,agriculture,2,0.00181634295857499,48449,Non_core,15,77,7
Mandena,ASV_1054,0.04651162790697674,2314,Rattus rattus,agriculture,2,0.00271987116399749,55885,Non_core,15,77,40
Mandena,ASV_1054,0.04651162790697674,2342,Rattus rattus,agriculture,2,0.0059386571648152,14313,Non_core,15,77,57
Mandena,ASV_1054,0.04651162790697674,2354,Rattus rattus,secondary_forest,2,0.01776985070683049,15138,Non_core,15,77,31
Mandena,ASV_1054,0.04651162790697674,2377,Rattus rattus,semi-intact_forest,2,0.00227344490053678,15835,Non_core,15,77,40
Mandena,ASV_1054,0.04651162790697674,2508,Rattus rattus,brushy_regrowth,3,0.02128632060071825,15315,Non_core,15,77,43
Mandena,ASV_1054,0.04651162790697674,2536,Rattus rattus,brushy_regrowth,3,0.00319019970650162,15673,Non_core,15,77,3
Mandena,ASV_1054,0.04651162790697674,2568,Rattus rattus,agriculture,3,0.00134376729112323,25302,Non_core,15,77,8
Mandena,ASV_1054,0.04651162790697674,2574,Rattus rattus,agriculture,3,0.00547273070390639,21196,Non_core,15,77,7
Mandena,ASV_1054,0.04651162790697674,2611,Rattus rattus,flooded_rice,3,0.0014142671267749,17677,Non_core,15,77,21
Mandena,ASV_1055,0.02616279069767442,2032,Rattus rattus,brushy_regrowth,1,0.00304115367636238,20387,Non_core,9,30,85
Mandena,ASV_1055,0.02616279069767442,2064,Rattus rattus,agriculture,1,0.00706169352250112,15577,Non_core,9,30,32
Mandena,ASV_1055,0.02616279069767442,2169,Rattus rattus,flooded_rice,1,0.00172237030961656,24385,Non_core,9,30,12
Mandena,ASV_1055,0.02616279069767442,2251,Rattus rattus,agroforest,1,0.00994782023228412,59410,Non_core,9,30,4
Mandena,ASV_1055,0.02616279069767442,2398,Rattus rattus,flooded_rice,2,0.00387356678029129,6454,Non_core,9,30,36
Mandena,ASV_1055,0.02616279069767442,2565,Rattus rattus,agriculture,3,0.02683859044898988,23809,Non_core,9,30,30
Mandena,ASV_1055,0.02616279069767442,2587,Rattus rattus,agriculture,3,0.01253714332234298,24567,Non_core,9,30,1
Mandena,ASV_1055,0.02616279069767442,2610,Rattus rattus,flooded_rice,3,0.00333417895843148,27593,Non_core,9,30,6
Mandena,ASV_1055,0.02616279069767442,2642,Rattus rattus,flooded_rice,3,0.01200266725939097,17996,Non_core,9,30,9
Mandena,ASV_1056,0.05523255813953488,2029,Rattus rattus,brushy_regrowth,1,0.00259981429897864,16155,Non_core,19,11,4
Mandena,ASV_1056,0.05523255813953488,2037,Rattus rattus,brushy_regrowth,1,0.00664609541894137,12639,Non_core,19,11,7
Mandena,ASV_1056,0.05523255813953488,2039,Rattus rattus,brushy_regrowth,1,0.04753221996601881,24131,Non_core,19,11,11
Mandena,ASV_1056,0.05523255813953488,2183,Rattus rattus,flooded_rice,1,0.00193948797517455,15468,Non_core,19,11,15
Mandena,ASV_1056,0.05523255813953488,2187,Rattus rattus,flooded_rice,1,0.00130254588513913,16890,Non_core,19,11,3
Mandena,ASV_1056,0.05523255813953488,2200,Rattus rattus,village,1,0.00144677276333597,21427,Non_core,19,11,4
Mandena,ASV_1056,0.05523255813953488,2242,Rattus rattus,agroforest,1,0.00185005318902918,21621,Non_core,19,11,18
Mandena,ASV_1056,0.05523255813953488,2302,Rattus rattus,agriculture,2,0.00643976139858407,48449,Non_core,19,11,7
Mandena,ASV_1056,0.05523255813953488,2368,Rattus rattus,secondary_forest,2,0.00751603284179567,24481,Non_core,19,11,42
Mandena,ASV_1056,0.05523255813953488,2480,Rattus rattus,village,2,0.00339662375598654,29441,Non_core,19,11,3
Mandena,ASV_1056,0.05523255813953488,2495,Rattus rattus,agroforest,2,0.0013282350573556,24845,Non_core,19,11,51
Mandena,ASV_1056,0.05523255813953488,2522,Rattus rattus,brushy_regrowth,3,0.02532978262215891,16147,Non_core,19,11,19
Mandena,ASV_1056,0.05523255813953488,2537,Rattus rattus,brushy_regrowth,3,0.0270532883297535,19554,Non_core,19,11,11
Mandena,ASV_1056,0.05523255813953488,2555,Rattus rattus,agriculture,3,0.00252230370404969,21409,Non_core,19,11,11
Mandena,ASV_1056,0.05523255813953488,2558,Rattus rattus,agriculture,3,0.00170599943133352,21102,Non_core,19,11,11
Mandena,ASV_1056,0.05523255813953488,2567,Rattus rattus,agriculture,3,0.01559130122214234,22256,Non_core,19,11,79
Mandena,ASV_1056,0.05523255813953488,2633,Rattus rattus,flooded_rice,3,0.00251095690284879,21904,Non_core,19,11,23
Mandena,ASV_1056,0.05523255813953488,2694,Rattus rattus,agroforest,3,0.00220169434738907,20893,Non_core,19,11,4
Mandena,ASV_1056,0.05523255813953488,2766,Rattus rattus,agroforest,3,0.00384836555049321,22607,Non_core,19,11,49
Mandena,ASV_1057,0.05813953488372093,2015,Rattus rattus,brushy_regrowth,1,0.00249090400223901,35730,Non_core,20,9,14
Mandena,ASV_1057,0.05813953488372093,2023,Rattus rattus,brushy_regrowth,1,0.01041436829795684,22661,Non_core,20,9,25
Mandena,ASV_1057,0.05813953488372093,2077,Rattus rattus,agriculture,1,0.00715899421999237,34083,Non_core,20,9,84
Mandena,ASV_1057,0.05813953488372093,2105,Rattus rattus,village,1,0.00574304704136284,15497,Non_core,20,9,65
Mandena,ASV_1057,0.05813953488372093,2217,Rattus rattus,agroforest,1,0.00224637241211826,16471,Non_core,20,9,4
Mandena,ASV_1057,0.05813953488372093,2324,Rattus rattus,agriculture,2,0.00332876444096338,25535,Non_core,20,9,4
Mandena,ASV_1057,0.05813953488372093,2329,Rattus rattus,agriculture,2,0.00208760621154409,27304,Non_core,20,9,2
Mandena,ASV_1057,0.05813953488372093,2449,Rattus rattus,village,2,0.00264245219563755,20814,Non_core,20,9,24
Mandena,ASV_1057,0.05813953488372093,2453,Rattus rattus,village,2,0.0017203882234557,30807,Non_core,20,9,74
Mandena,ASV_1057,0.05813953488372093,2458,Rattus rattus,village,2,0.00328359928567313,34718,Non_core,20,9,53
Mandena,ASV_1057,0.05813953488372093,2487,Rattus rattus,village,2,0.00569083258605228,28994,Non_core,20,9,45
Mandena,ASV_1057,0.05813953488372093,2506,Rattus rattus,brushy_regrowth,3,0.00415075543748962,18069,Non_core,20,9,32
Mandena,ASV_1057,0.05813953488372093,2584,Rattus rattus,agriculture,3,0.00180793363820057,9403,Non_core,20,9,49
Mandena,ASV_1057,0.05813953488372093,2588,Rattus rattus,agriculture,3,0.00169024435054198,27215,Non_core,20,9,41
Mandena,ASV_1057,0.05813953488372093,2615,Rattus rattus,flooded_rice,3,0.00260492040520984,17275,Non_core,20,9,9
Mandena,ASV_1057,0.05813953488372093,2659,Rattus rattus,secondary_forest,3,0.0013648771610555,17584,Non_core,20,9,16
Mandena,ASV_1057,0.05813953488372093,2737,Rattus rattus,village,3,0.00798845539349585,19403,Non_core,20,9,9
Mandena,ASV_1057,0.05813953488372093,2745,Rattus rattus,agroforest,3,0.00499633136508158,28621,Non_core,20,9,9
Mandena,ASV_1057,0.05813953488372093,2757,Rattus rattus,agroforest,3,0.00389034651225911,22106,Non_core,20,9,14
Mandena,ASV_1057,0.05813953488372093,2770,Rattus rattus,agroforest,3,0.00420187468255067,21657,Non_core,20,9,44
Mandena,ASV_1061,0.06395348837209303,2014,Rattus rattus,brushy_regrowth,1,0.00296395448895687,10459,Non_core,21,52,26
Mandena,ASV_1061,0.06395348837209303,2024,Rattus rattus,brushy_regrowth,1,0.0075039663822306,23321,Non_core,21,52,11
Mandena,ASV_1061,0.06395348837209303,2038,Rattus rattus,brushy_regrowth,1,0.00234617672328332,30262,Non_core,21,52,38
Mandena,ASV_1061,0.06395348837209303,2169,Rattus rattus,flooded_rice,1,0.0016403526758253,24385,Non_core,21,52,12
Mandena,ASV_1061,0.06395348837209303,2182,Rattus rattus,flooded_rice,1,0.0012652889076339,26081,Non_core,21,52,64
Mandena,ASV_1061,0.06395348837209303,2183,Rattus rattus,flooded_rice,1,0.00452547194207395,15468,Non_core,21,52,15
Mandena,ASV_1061,0.06395348837209303,2262,Rattus rattus,brushy_regrowth,2,0.00926148252323946,29153,Non_core,21,52,73
Mandena,ASV_1061,0.06395348837209303,2470,Rattus rattus,village,2,0.00342172797262617,49098,Non_core,21,52,50
Mandena,ASV_1061,0.06395348837209303,2480,Rattus rattus,village,2,0.00720084236269148,29441,Non_core,21,52,3
Mandena,ASV_1061,0.06395348837209303,2503,Rattus rattus,brushy_regrowth,3,0.0017548596112311,14816,Non_core,21,52,58
Mandena,ASV_1061,0.06395348837209303,2506,Rattus rattus,brushy_regrowth,3,0.00121755492833028,18069,Non_core,21,52,32
Mandena,ASV_1061,0.06395348837209303,2512,Rattus rattus,brushy_regrowth,3,0.01040041601664066,28845,Non_core,21,52,52
Mandena,ASV_1061,0.06395348837209303,2527,Rattus rattus,brushy_regrowth,3,0.00161540014807834,14857,Non_core,21,52,18
Mandena,ASV_1061,0.06395348837209303,2583,Rattus rattus,agriculture,3,0.00205886838493213,26228,Non_core,21,52,5
Mandena,ASV_1061,0.06395348837209303,2595,Rattus rattus,flooded_rice,3,0.00567866181099932,16201,Non_core,21,52,28
Mandena,ASV_1061,0.06395348837209303,2646,Rattus rattus,flooded_rice,3,0.00152653828088304,17032,Non_core,21,52,44
Mandena,ASV_1061,0.06395348837209303,2659,Rattus rattus,secondary_forest,3,0.00142174704276615,17584,Non_core,21,52,16
Mandena,ASV_1061,0.06395348837209303,2740,Rattus rattus,village,3,0.00244231968405736,19244,Non_core,21,52,32
Mandena,ASV_1061,0.06395348837209303,2745,Rattus rattus,agroforest,3,0.00111806016561266,28621,Non_core,21,52,9
Mandena,ASV_1061,0.06395348837209303,2765,Rattus rattus,agroforest,3,0.00177038151721696,11297,Non_core,21,52,29
Mandena,ASV_1061,0.06395348837209303,2766,Rattus rattus,agroforest,3,0.00380413146370593,22607,Non_core,21,52,49
Mandena,ASV_1062,0.04651162790697674,2020,Rattus rattus,brushy_regrowth,1,0.00142191713655307,20395,Non_core,16,54,77
Mandena,ASV_1062,0.04651162790697674,2263,Rattus rattus,brushy_regrowth,2,0.00107642626480086,9290,Non_core,16,54,4
Mandena,ASV_1062,0.04651162790697674,2416,Rattus rattus,flooded_rice,2,0.0039611845828181,47713,Non_core,16,54,24
Mandena,ASV_1062,0.04651162790697674,2420,Rattus rattus,flooded_rice,2,0.00280224179343474,24980,Non_core,16,54,1
Mandena,ASV_1062,0.04651162790697674,2427,Rattus rattus,flooded_rice,2,0.00958083832335329,25050,Non_core,16,54,25
Mandena,ASV_1062,0.04651162790697674,2456,Rattus rattus,village,2,0.00241417406604198,24439,Non_core,16,54,54
Mandena,ASV_1062,0.04651162790697674,2457,Rattus rattus,village,2,0.00186726296134074,43379,Non_core,16,54,41
Mandena,ASV_1062,0.04651162790697674,2460,Rattus rattus,village,2,0.00181702106762264,40726,Non_core,16,54,1
Mandena,ASV_1062,0.04651162790697674,2472,Rattus rattus,village,2,0.00130318826524427,32996,Non_core,16,54,35
Mandena,ASV_1062,0.04651162790697674,2502,Rattus rattus,brushy_regrowth,3,0.00256753739674034,17916,Non_core,16,54,27
Mandena,ASV_1062,0.04651162790697674,2539,Rattus rattus,brushy_regrowth,3,0.0028804860165497,19094,Non_core,16,54,59
Mandena,ASV_1062,0.04651162790697674,2548,Rattus rattus,agriculture,3,0.00201237611309553,19877,Non_core,16,54,37
Mandena,ASV_1062,0.04651162790697674,2558,Rattus rattus,agriculture,3,0.00350677660885224,21102,Non_core,16,54,11
Mandena,ASV_1062,0.04651162790697674,2571,Rattus rattus,agriculture,3,0.00269305075815233,17081,Non_core,16,54,47
Mandena,ASV_1062,0.04651162790697674,2573,Rattus rattus,agriculture,3,0.00108525647163969,31329,Non_core,16,54,27
Mandena,ASV_1062,0.04651162790697674,2598,Rattus rattus,flooded_rice,3,0.00927750805172331,20803,Non_core,16,54,54
Mandena,ASV_1064,0.04651162790697674,2010,Rattus rattus,brushy_regrowth,1,0.00276213171577123,18464,Non_core,16,1,82
Mandena,ASV_1064,0.04651162790697674,2018,Rattus rattus,brushy_regrowth,1,0.00500130468817952,22994,Non_core,16,1,4
Mandena,ASV_1064,0.04651162790697674,2129,Rattus rattus,secondary_forest,1,0.00201905992569859,12382,Non_core,16,1,1
Mandena,ASV_1064,0.04651162790697674,2420,Rattus rattus,flooded_rice,2,0.00120096076861489,24980,Non_core,16,1,1
Mandena,ASV_1064,0.04651162790697674,2471,Rattus rattus,village,2,0.00150811509551395,41774,Non_core,16,1,81
Mandena,ASV_1064,0.04651162790697674,2487,Rattus rattus,village,2,0.00155204525074153,28994,Non_core,16,1,45
Mandena,ASV_1064,0.04651162790697674,2506,Rattus rattus,brushy_regrowth,3,0.00132824173999667,18069,Non_core,16,1,32
Mandena,ASV_1064,0.04651162790697674,2507,Rattus rattus,brushy_regrowth,3,0.00182701305645915,22441,Non_core,16,1,28
Mandena,ASV_1064,0.04651162790697674,2516,Rattus rattus,brushy_regrowth,3,0.00122349102773246,22068,Non_core,16,1,38
Mandena,ASV_1064,0.04651162790697674,2554,Rattus rattus,agriculture,3,0.00183689870269029,26131,Non_core,16,1,1
Mandena,ASV_1064,0.04651162790697674,2595,Rattus rattus,flooded_rice,3,0.00129621628294549,16201,Non_core,16,1,28
Mandena,ASV_1064,0.04651162790697674,2596,Rattus rattus,flooded_rice,3,0.00211104074308634,18948,Non_core,16,1,41
Mandena,ASV_1064,0.04651162790697674,2651,Rattus rattus,secondary_forest,3,0.00542476970317297,19540,Non_core,16,1,1
Mandena,ASV_1064,0.04651162790697674,2703,Rattus rattus,agroforest,3,0.00158358578903883,14524,Non_core,16,1,33
Mandena,ASV_1064,0.04651162790697674,2745,Rattus rattus,agroforest,3,0.00111806016561266,28621,Non_core,16,1,9
Mandena,ASV_1064,0.04651162790697674,2769,Rattus rattus,agroforest,3,0.00176727746256162,21502,Non_core,16,1,43
Mandena,ASV_1065,0.04069767441860465,2123,Rattus rattus,secondary_forest,1,0.00217369825116095,20242,Non_core,13,70,22
Mandena,ASV_1065,0.04069767441860465,2221,Rattus rattus,village,1,0.0105039490037285,24943,Non_core,13,70,70
Mandena,ASV_1065,0.04069767441860465,2436,Rattus rattus,flooded_rice,2,0.00178980228928199,48050,Non_core,13,70,34
Mandena,ASV_1065,0.04069767441860465,2479,Rattus rattus,village,2,0.00459558823529411,17408,Non_core,13,70,1
Mandena,ASV_1065,0.04069767441860465,2518,Rattus rattus,brushy_regrowth,3,0.00230163537250151,16510,Non_core,13,70,13
Mandena,ASV_1065,0.04069767441860465,2540,Rattus rattus,brushy_regrowth,3,0.00270342137918808,22564,Non_core,13,70,13
Mandena,ASV_1065,0.04069767441860465,2555,Rattus rattus,agriculture,3,0.00210191975337474,21409,Non_core,13,70,11
Mandena,ASV_1065,0.04069767441860465,2618,Rattus rattus,flooded_rice,3,0.00340249269573578,27039,Non_core,13,70,3
Mandena,ASV_1065,0.04069767441860465,2620,Rattus rattus,flooded_rice,3,0.00584639914961466,22578,Non_core,13,70,22
Mandena,ASV_1065,0.04069767441860465,2621,Rattus rattus,flooded_rice,3,0.00375052930857177,16531,Non_core,13,70,22
Mandena,ASV_1065,0.04069767441860465,2705,Rattus rattus,agroforest,3,0.00474895901441894,29059,Non_core,13,70,2
Mandena,ASV_1065,0.04069767441860465,2738,Rattus rattus,village,3,0.00520801041602083,16129,Non_core,13,70,2
Mandena,ASV_1065,0.04069767441860465,2747,Rattus rattus,agroforest,3,0.0026910275476241,14121,Non_core,13,70,10
Mandena,ASV_1068,0.03488372093023256,2207,Rattus rattus,agroforest,1,0.00361541068805784,17702,Non_core,12,28,26
Mandena,ASV_1068,0.03488372093023256,2398,Rattus rattus,flooded_rice,2,0.00170436938332816,6454,Non_core,12,28,36
Mandena,ASV_1068,0.03488372093023256,2470,Rattus rattus,village,2,0.0028107051203715,49098,Non_core,12,28,50
Mandena,ASV_1068,0.03488372093023256,2474,Rattus rattus,agroforest,2,0.00477205807696212,19698,Non_core,12,28,28
Mandena,ASV_1068,0.03488372093023256,2475,Rattus rattus,agroforest,2,0.00146552127344444,64141,Non_core,12,28,16
Mandena,ASV_1068,0.03488372093023256,2506,Rattus rattus,brushy_regrowth,3,0.00199236260999501,18069,Non_core,12,28,32
Mandena,ASV_1068,0.03488372093023256,2572,Rattus rattus,agriculture,3,0.00385573614900937,16858,Non_core,12,28,15
Mandena,ASV_1068,0.03488372093023256,2587,Rattus rattus,agriculture,3,0.00199454552855456,24567,Non_core,12,28,1
Mandena,ASV_1068,0.03488372093023256,2605,Rattus rattus,flooded_rice,3,0.00421668602900047,23241,Non_core,12,28,69
Mandena,ASV_1068,0.03488372093023256,2634,Rattus rattus,flooded_rice,3,0.0013176619406525,18973,Non_core,12,28,37
Mandena,ASV_1068,0.03488372093023256,2661,Rattus rattus,secondary_forest,3,0.00369398269660736,20574,Non_core,12,28,35
Mandena,ASV_1068,0.03488372093023256,2745,Rattus rattus,agroforest,3,0.00115299954578805,28621,Non_core,12,28,9
Mandena,ASV_1072,0.06104651162790697,2013,Rattus rattus,brushy_regrowth,1,0.00698765195749976,10447,Non_core,20,55,9
Mandena,ASV_1072,0.06104651162790697,2014,Rattus rattus,brushy_regrowth,1,0.00439812601587149,10459,Non_core,20,55,26
Mandena,ASV_1072,0.06104651162790697,2017,Rattus rattus,brushy_regrowth,1,0.01157125456760048,32840,Non_core,20,55,71
Mandena,ASV_1072,0.06104651162790697,2038,Rattus rattus,brushy_regrowth,1,0.00525411407045139,30262,Non_core,20,55,38
Mandena,ASV_1072,0.06104651162790697,2039,Rattus rattus,brushy_regrowth,1,0.00194770212589615,24131,Non_core,20,55,11
Mandena,ASV_1072,0.06104651162790697,2066,Rattus rattus,agriculture,1,0.00118804352991493,21043,Non_core,20,55,6
Mandena,ASV_1072,0.06104651162790697,2218,Rattus rattus,agroforest,1,0.00191167099651977,20401,Non_core,20,55,58
Mandena,ASV_1072,0.06104651162790697,2357,Rattus rattus,secondary_forest,2,0.00110064815947168,8177,Non_core,20,55,36
